,Artist,Song,lyrics
930,Lil Durk;Yo Gotti,Money Walk,-1
931,Dae Dae;London On Da Track,Woke Up,-1
932,Kendrick Lamar,HUMBLE.,"Nobody pray for me
Even a day for me
Way (yeah, yeah)

Aye, I remember syrup sandwiches and crime allowances
Finesse a nigga with some counterfeits
But now I'm countin' this
Parmesan where my accountant lives
In fact, I'm downin' this
D'ussé with my boo bae, tastes like Kool-Aid for the analysts

Girl, I can buy yo' ass the world with my pay stub
Ooh, that pussy good, won't you sit it on my taste bloods?
I get way too petty once you let me do the extras
Pull up on your block, then break it down: we playin' Tetris

A.M. to the P.M., P.M. to the A.M., funk
Piss out your per diem, you just gotta hate 'em, funk
If I quit your BM, I still ride Mercedes, funk
If I quit this season, I still be the greatest, funk

My left stroke just went viral
Right stroke put lil' baby in a spiral
Soprano C, we like to keep it on a high note
It's levels to it, you and I know, bitch, be humble

(Hol' up, bitch) Sit down
(Hol' up lil' bitch, hol' up lil' bitch) Be humble
(Hol' up, bitch) Sit down
(Sit down, hol' up, lil' bitch)
Be humble (bitch)
(Hol' up, hol' up, hol' up, hol' up) Bitch, sit down
Lil' bitch (hol' up, lil' bitch) Be humble
(Hol' up, bitch) Sit down
(Hol' up, hol' up, hol' up, hol' up) Be humble
(Hol' up, hol' up, hol' up, hol' up, lil' bitch) Sit down
(Hol' up lil' bitch) Be humble
(Hol' up, bitch) Sit down
(Hol' up, sit down, lil' bitch)
(Sit down, lil' bitch, be humble)
(Hol' up, hol' up, hol' up, hol' up, lil' bitch) Bitch, sit down
(Hol' up, bitch) Be humble
(Hol' up, bitch) Sit down
(Hol' up, hol' up, hol' up, hol' up)

Who dat nigga thinkin' that he frontin' on man, man? (Man, man)
Get the fuck off my stage, I'm the Sandman (Sandman)
Get the fuck off my dick, that ain't right
I make a play fucking up your whole life

I'm so fuckin' sick and tired of the Photoshop
Show me somethin' natural like afro on Richard Pryor
Show me somethin' natural like ass with some stretch marks
Still will take you down right on your mama's couch in Polo socks

Aye, this shit way too crazy, aye, you do not amaze me
Aye, I blew cool from AC, aye, Obama just paged me
Aye, I don't fabricate it, aye, most of y'all be fakin'
Aye, I stay modest 'bout it, aye, she elaborate it, aye
This that Grey Poupon, that Evian, that TED Talk

Aye, watch my soul speak, you let the meds talk
Aye, if I kill a nigga, it won't be the alcohol
Aye, I'm the realest nigga after all, bitch
Be humble

(Hol' up, bitch) Sit down
(Hol' up lil' bitch, hol' up lil' bitch) Be humble
(Hol' up, bitch) Sit down
(Sit down, hol' up, lil' bitch)
Be humble (bitch)
(Hol' up, hol' up, hol' up, hol' up) Bitch, sit down
Lil' bitch (hol' up, lil' bitch) Be humble
(Hol' up, bitch) Sit down
(Hol' up, hol' up, hol' up, hol' up) Be humble
(Hol' up, hol' up, hol' up, hol' up, lil' bitch) Sit down
(Hol' up lil' bitch) Be humble
(Hol' up, bitch) Sit down
(Hol' up, sit down, lil' bitch)
(Sit down, lil' bitch, be humble)
(Hol' up, hol' up, hol' up, hol' up, lil' bitch) Bitch, sit down
(Hol' up, bitch) Be humble
(Hol' up, bitch) Sit down
(Hol' up, hol' up, hol' up, hol' up)"
933,Lil Uzi Vert,XO TOUR Llif3,-1
934,A Boogie Wit da Hoodie;Kodak Black,Drowning (feat. Kodak Black),"I'm drownin'
I'm drownin'
I'm drownin'
I'm drownin'

Wrist so icy, wonder why she like me, bitch I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'

I'm with all my niggas, I don't go nowhere without 'em
If they don't let us in they might throw shots at the bouncer
Actavis medicine, got it straight from out the doctor's
I'm with RJ but I call him Wayne 'cause he's a shotta
Pick up the ladder, put it in the gun, make the 9 stretch
Niggas with attitude, but we come straight out of Highbridge
I'm gon' make her panties wet when she see the way I flex
I'm gon' win a Grammy, move my family out the projects
We went from chillin' in the projects to makin' projects
We was tryna get to the top, and they tried to stop us
I talk for myself, bitch I don't need no fucking voucher
She looked at my wrist and she looked at a hundred thousand

Wrist so icy, wonder why she like me, bitch I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Every where that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'

Just bought a brand new chain from Avianne
Nigga with attitude but I ain't from Compton
Lil Kodak, bitch, I'm Polo'd down like Carlton
Sniper Gang I put a nigga on a carton
I'm the shit I'm fartin', I don't know how to potty
Pull up in a 'Rari, I'm in the Yo like Gotti
A Boogie, I'm goin' Scottie, nigga drop my deposit
I ain't Jamaican, bitch I'm Haitian, but I got them shottas
Harley Davidson every day, I'm ridin' with the chopper
They hatin', I know they don't wanna see a nigga prosper
I ain't doing trims, I'm in the cut like I'm a barber
She call me daddy, but I ain't her motherfucking father

Wrist so icy, wonder why she like me, bitch I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Every where that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'

Bitch, I'm drownin'
Bitch, I'm drownin'
I'm drownin'
Drownin'
I'm drownin'"
935,Migos;2 Chainz,Deadz (feat. 2 Chainz),"You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble (niggas in trouble)
You niggas in trouble

Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads

Fresh out, outta the bed, count up the deadz (bow, bow)
We heard what you said, we heard what you said
If I wasn't trappin', I'd be wrappin' up them bundles
If I wasn't rappin', I'd be trappin' out the condos (know I'm sayin')
No forreal, no cap, my money long like anacondas (know I'm sayin')
No forreal, no cap, I keep a sack like Sapp and Tucker (sacks)
If you think about runnin' with that then you in trouble (think about it)
If you think about runnin' with that then you in trouble (gone)

You niggas in trouble, you niggas in trouble
You niggas in trouble, you niggas in trouble
No forreal, no cap, my money long like anaconda
You niggas in trouble, you niggas in trouble
You niggas in trouble, you niggas in trouble
If you think about runnin' with that then you in trouble

Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads

Yeah, 2 Chainz!
Gang bang, slang 'caine, heroin, half a ton
""Purple Haze"", Cam'ron
Plays off a Samsung, get the job done
If I go jog at night, yeah, call it a mall run
You know what I did last night, 'cause I gave her all ones
You niggas in trouble, rock chains by the double
Got dames by the double, do everything but cuddle
Might buy a bowling alley, I got money out the gutter
Fully automatic, and it don't don't stutter (rra!)

You niggas in trouble, you niggas in trouble
You niggas in trouble, you niggas in trouble
No forreal, no cap, my money long like anaconda
You niggas in trouble, you niggas in trouble
You niggas in trouble, you niggas in trouble
If you think about runnin' with that then you in trouble

Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads
Uh, ooh, fresh out the bed
Uh, ooh, count up the deads

Hop out the bed and I'm countin' them faces
I jump out the whip and them bitches start faintin'
No twenties or fifties, just Benjamin Franklins
Block on lock, call me Kurt Angle
I keep the banger, my brother, my partner
Don't fuck with no strangers, they tryna get famous
I put the hood on my back
When these niggas couldn't do nothing but love it
But niggas still hated
No they ain't real but these niggas gon' fake it
If they got a problem, my niggas gon' straighten it
Niggas debatin', they hatin', they plottin', they waitin'
They want my ice, tell 'em come take it
Have people tell me that I couldn't make it
Now I'm doin' shows outta state in the nations
My momma told me I gotta stay humble
But don't be too ready, you gotta have patience

Droppin' them bangers, bangers, bangers
Double cup stuffed full Texas Ranger
One in the chamber
I shoot a hundred round clip like Wilt Chamberlain
Go to the top and I'm gon' bring the gang in
Bitch, do anything to get famous
My wrist cost me a brick and it's frigid
I'm rich, but I did not let it change me
Statistics say that you niggas ain't gangsta

You niggas in trouble, you niggas in trouble
You niggas in trouble, you niggas in trouble
No forreal, no cap, my money long like anaconda
You niggas in trouble, you niggas in trouble
You niggas in trouble, you niggas in trouble
If you think about runnin' with that then you in trouble"
936,Wale;Lil Wayne,Running Back (feat. Lil Wayne),"Bitches want money stacks, I just want my percent
She told me to hit the hole, I used to play running back
You niggas be fumbling, don't you give 'em no gun again
These bitches be flying out, yeah, 'cause money be coming in
Said the money be coming in, the money be coming in
The money be coming in, the money be coming in
See you niggas just run your mouth, yeah
My niggas, we run the city
The money be coming in, the money be coming in

Look, my bitch is on Tumblr
Your bitch need a tummy tuck
Since Jesus of Nazareth
The realest you've come across
I be with killers just coming home
They only hope is me and the Quran
They only wish is for a new chain
But they stuck up in the ankle bracelet
I get the money stacked
See the moon's where it's sunny at
And I move where the realest be
And the quickest, see baby, you gettin' lapped
Yeah, the DMV on the map
That's a city, two states if you can count
I'm as real as I say, I never lie
So whenever I go, know I'm runnin' back

Bitches want money stacks, I just want my percent
She told me to hit the hole, I used to play running back
You niggas be fumbling, don't you give 'em no gun again
These bitches be flying out, yeah, 'cause money be coming in
Said the money be coming in, the money be coming in
The money be coming in, the money be coming in
See you niggas just run your mouth, yeah
My niggas, we run the city
The money be coming in, the money be coming in

These bitches want money stacks
Me? I want a hundred stacks
These bitches sellin' they soul
Well, I want my money back
She bounce it like jumpin' jacks
But she got a funny ass
Look what them booty shots done to that
That bitch need her money back, Lord
She like the finer things
She said I sent her a diamond ring
She say I buy her all kinds of things
She lie about everything
I put her on time out and everything
I cut the bitch off like a thread of string
These hoes'll say about anything
'Cause they know that y'all believe everything
That's why I get high about every day
All of this fog like the weather change
Turn the strip club to a hurricane
We got that cocaine, snow flurry gang
And we do not play games 'bout money, mane
She do something strange for money, mane
Yeah, I used to play running back
I turned that football to a money bag, I'm gone

Bitches want money stacks, I just want my percent
She told me to hit the hole, I used to play running back
You niggas be fumbling, don't you give 'em no gun again
These bitches be flying out, yeah, 'cause money be coming in
Said the money be coming in, the money be coming in
The money be coming in, the money be coming in
See you niggas just run your mouth, yeah
My niggas, we run the city
The money be coming in, the money be coming in

We balling, we balling
Balling (balling), hey darling (hey darling)
Sweet darling (hey darling), you know we ballin'
We balling, Wale, fuck with me
Mula baby
Yeah, Blue Moon, yeah
We gon' ball all season, whole season and post-season
For no reason, fuck with me"
937,Mike WiLL Made-It;21 Savage;YG;Migos,Gucci On My (feat. 21 Savage YG & Migos),-1
938,Drake;Quavo;Travis Scott,Portland,"Murda on the beat, so it's not nice
Yeah
It's all Habibis ting, ya?

Yeah, my side girl got a 5S with the screen cracked
Still hit me back right away, better not never hesitate
Don't come around thinkin' you gettin' saved
Tryna show the dogs brighter days
Got a torch, tryna light the way
Bitin' everybody, which is ironic 'cause your next album probably won't ever see the light of day
Have fans but you let 'em down
But I guess that's how you niggas gettin' down
I'm so high up I'm like, ""How is niggas really gettin' down?""
I could never have a kid, then be out here still kiddin' around
Boys playin' around, where you really wanna take it now?
I got a hundred fifty thousand dollars for an after party
And I gave it to the killas just to break it down
Bring us up, I never take us down
But if you bring me up, then they might take you down
Fake fuck with me back then
But it's gettin' hard for you to fake it now
Fuck bein' rich when I'm forty, man, I'm tryna make it now

Hell nah
Never let these niggas ride your wave
Nope, no way, nah
Never let these niggas ride your wave
Nope, no way, nah
Park the Benz just to the ride the Wraith
Skrrt, skrrt
Ten million dollars, gotta hide the safe
Skrrt, skrrt, oh
Michael Phelps with the swim moves
Skrrt, skrrt, oh
Michael Jordan with the tennis shoes
Skrrt, skrrt

(Quavo) Young nigga, I invented you
Ike Turner with the left hand
Griselda Blanco with the trap moves
Gangland with the right hand
Undertaker with the tattoos
Never listen to the class rules
Switch it up would be the last move (Let's go!)
I'm a magnet for bad bitches (magnet)
You got the going out sad bitches
I spent a fifty on the chain (racks)
You spent your last fifty (ugh, cash)
I got the keys to the streets (keys)
You got the key to defeat (defeated)
I got the keys to the warzone (brrrapt)
You got the key to the bees (ugh)

Hell nah
Never let these niggas ride your wave
Nope, no way, nah
Never let these niggas ride your wave
Nope, no way, nah
Park the Benz just to ride the Wraith
Skrrt, skrrt
Ten million dollars, gotta hide the safe

We gon' go live, we gon' go live, yep
We gon' go live, we gon' go live, yep
Gettin' loose, off the Henny rock, and a hint of Goose
Ocean deep in my swimmin' pool
Throwin' Dead Prez in my livin' room
Takin' shots, feelin' bulletproof
Flood my rollie, told my bitch, ""Let's go snorkelin'!""
Out in Portland, tryna get in her organs
No, I did not sign with Jay, but I still send a Tidal wave
(Yeah) I might just go get the fade
Buy the du-rag and just tie the waves
It's lit at the crib, you could stay
Me and Drake kick like Kid N' Play
The way that she servin' that cake, I gotta sit back and digest
I guess, fuck the fuck-shit, I'm biased
I mix, double the cup when I'm stressed
Got my momma out the basement
That's a different type of face lift
Free Max B out the bracelets
Don't hit us askin' what the wave is

Hell nah
Never let these niggas ride your wave
Nope, no way, nah
Never let these niggas ride your wave
Nope, no way, nah
Park the Benz just to the ride the Wraith
Skrrt, skrrt
Ten million dollars, gotta hide the safe
Skrrt, skrrt, oh
Michael Phelps with the swim moves
Skrrt, skrrt, oh
Michael Jordan with the tennis shoes
Skrrt, skrrt, oh
Michael Phelps with the swim moves
Skrrt, skrrt, oh
Michael Jordan with the tennis shoes"
939,Lil Yachty;Migos,Peek A Boo,"Ricky Racks
Peek-a-boo, woo!
Peek-a-boo

Uh, uh, play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that money like peek-a-boo, ooh
Play with these bitches like peek-a-boo, uh
Broke ass bitch ass nigga
I'm not finna' play with you, that's what these rappers do
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo
Peek-a-boo, peek-a-boo, bitch
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo
Peek-a-boo, bitch
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo
Peek-a-boo, peek-a-boo, bitch
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo, nigga
Lil Boat
I'm not finna' play with you, that's what these rappers do

Red dot, red dot, red dot, red dot, red dot
On his nose like Rudolph
Pull up to the scene, all white with the roof off
Take that lil' bitch to the Ruth Chris
Fuck her, then fuck on her sister, I'm ruthless
Chill on the 6 when I'm fuckin' on poochie
That bitch was ugly, but pussy on smoothie (wet)
Play with that kitty like hello
Took a step back then I bust it, I bust it, I bust it like Melo
Aiming at you and your fellows
My new bitch yellow
She blow that dick like a cello
Fuck her then send that bitch home on the metro
Ooh, young nigga fly like a pigeon
Versace frames, they be hidin' my vision
Make sure all my niggas eat, that's the mission
Emotion, I'ma go get it, go get it, I got it

Uh, uh, play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that money like peek-a-boo, ooh
Play with these bitches like peek-a-boo, uh
Broke ass bitch ass nigga
I'm not finna' play with you, that's what these rappers do
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo
Peek-a-boo, peek-a-boo, bitch
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo
Peek-a-boo, bitch
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo
Peek-a-boo, peek-a-boo, bitch
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo, nigga
I'm not finna' play with you, that's what these rappers do

Open your eyes, bitch you see all this money
Made that lil' bitch tape a brick to her stomach
You not the gang, we don't kick it or punt it
Just bought the Wraith and I revved it tectonic
Look at the numbers, mechanics ain't frontin'
I came from the lint, went to jail, I got punished, ooh
Pourin' a four, Freddy Kreuger, wow
My niggas turn barracuda
You cappin', I came from trappin'
I used to have the dope stashed in the cabinet (dope!)
Mama couldn't tell me shit, where was my daddy? (Mom)
Look at my Patek, I'm flexin', I'm petty (I'm petty)
I fucked the pussy the first time I met it
Won't give you no credit, you ate it, spaghetti
I cook the brick, cut the brick with machetes
Married the money, the bitch wasn't ready, uh, uh

Uh, uh, play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that money like peek-a-boo, ooh
Play with these bitches like peek-a-boo, uh
Broke ass bitch ass nigga
I'm not finna' play with you, that's what these rappers do
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo
Peek-a-boo, peek-a-boo, bitch
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo
Peek-a-boo, bitch
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo
Peek-a-boo, peek-a-boo, bitch
Peek-a-boo, peek-a-boo, peek-a-boo, peek-a-boo, nigga
I'm not finna' play with you, that's what these rappers do

New grey drop top Audi, 2013, yeah
White coco, butterfly wings, 2k17
Ice (ice), came out the machine (ice)
Came out the machine (ice baby)
Draco, Uzi, Tommy gun, SK (Tommy gun), all machines, brrrt
Yeah, hey, pull up on the side of 'em, skrrt
Let the clip ride on 'em
Ay, fuck 12, open fire on 'em (fuck 12)
Open up fire on 'em (fuck 12)
Yeah, don't tuck in my chain (nah)
I'm with the gang (gang,) hit you with range
Scattering showers, here come the rain
Icy Hot sleeve, these niggas in pain, hey

Uh, uh, play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that pussy like peek-a-boo, uh
Play with that money like peek-a-boo, ooh
Play with these bitches like peek-a-boo, uh
Broke ass bitch ass nigga
I'm not finna' play with you, that's what these rappers do

Left wrist white, it's the Patek (Philippe)
Bad white bitch with a fatty (unique)
Smokin' on cookies from granny (trees)
Pocket rocket, go go gadget (go go)
I make a play, Madden (John)
I know it was some speculation 'bout who the one
But we invented the dabbin' (dab)
Fuck it, we just let 'em have it (have it)
Draco for niggas with static (brrt, static)
I can do magic and make me a rabbit
With usin' my karats (ice, whoa)
Gelato package, I'm drinkin' on Actavis, expensive habits (Actavis, mud)
Yellow bitch, Pikachu (bitch)
Cameltoe peekin' at you (look at you)
Peek-a-boo
Peek-a-boo, peek-a-boo"
940,Mike WiLL Made-It;Pharrell Williams;Station Wagon P,Aries (YuGo) (feat. Pharrell & Station Wagon P),-1
941,Meek Mill;Young Thug;21 Savage,Offended (feat. Young Thug & 21 Savage),"Meek Milly, Jeffery, woah

Young Thug
Yeah, yeah
Fuck is you talkin' 'bout? Bitch, you offendin' me
I just might go 'head
And let this lil bitch suck my dick till it tickle me
I just might go 'head
And mix me a Sprite with some lean like it's chemistry
Goddamn, I had four hoes at one time, they was drilling me
I heard the lil boy was plotting on killing me
Fuck 'round and lift up they soul like Lil Chino be wheelin'
I usually don't beg but I don't want the ceiling please
Oxycontin fucking up kidneys

Molly, my cup look like bath salt
And I'm too high horsed for asphalt
Therefore I'm in clouds from day to dark
They say that I changed, it's the cash fault
Pay everybody like a cash cow
I switch through the lanes like a NASCAR
The Rollie stainless, stainless
We young and rich and we dangerous
I'm at Piccadilly's with your missus, nigga
And the weed stinking like a chitlin, nigga
The money long like a Philly, nigga
Make me catch you slipping then it's Christmas, nigga
The bulletproof can take a missile, nigga
I got Benji on me and he crippin' nigga
I done wrapped the benji in the city, ho
I done wrapped the Bentley in the bity, nigga
Put a swimming pool in the living room
How I'm living, nigga, I ain't swimming, nigga
Only thing that me and Michael Phelps
Got in common is that we winning nigga
Rock star lifestyle
Your hoe's going wild

Meek Mill
Saint Laurent shorty and totting that .40
We move through the city like BMF
Rocks on the chain like the rocks that I slang
Only difference them bitches, they VVS
I know these bitches gon' change
And fuck on whoever, whenever they see a check
If you do not fuck with the gang
Don't act like you do, when you see us just keep it that
Swing through your block, bring that sweeper back
Land on your spot where your peoples at
Smoke you where ever we see you at
You don't want no problem so keep at that
'Fore you get your man murdered
Hitters in the van lurking
I put bread on the beef (what you do)
Turn it to a hamburger
Put that paper on the scale, nigga
Little homies talking big money
When the wars on you'll tell, nigga
Put a bag on your main hitta
When them things hit 'em, that's an L nigga
So you should be home before mama got dinner for sale, nigga
And that's all I'ma tell niggas, and that's it

Young Thug
Yeah, yeah
Fuck is you talkin' 'bout? Bitch, you offending me
I just might go 'head
And let this lil bitch suck my dick till it tickle me
I just might go 'head
And mix me a Sprite with some lean like it's chemistry
Goddamn, I had four hoes one time, they was drilling me
I heard the lil boy was plotting on killing me
Fuck 'round and lift up they soul like lil Chino be wheelin'
I usually don't beg, but I don't want the ceiling please
Oxycontin fucking up my kidneys

21 Savage
Everywhere I go, I keep a chopper with me, whoa
I ain't with that diss song shit, I been a shotta nigga, whoa
Hundred shooters with me, whoa, VVSs on me, whoa
VVSs on me, bling, badaboom, badabing (21)
Mob shit, send the hit, shoot up your car shit
Put them blue tips in that cartridge (21)
We put them drums in them carbines (21)
We pull up on rappers and spark 'em (21)
I might take your chain if it sparkle (Facts)
Street nigga really came from nothing (What?)
Strip a nigga like Caine cousin (21)
Kill a nigga then you saying something (What?)
You was talking, nigga, I was hustling (What?)
We was shooting, nigga, you was ducking
You was texting, nigga, I was fucking (21)
I was betting nigga, you was bluffing (21)
Hide and seek, nigga, I was hunching (Facts)
Car foreign and my gun Russian
Sneak dissing get a concussion (21, 21)

Young Thug
Yeah, yeah
Fuck is you talkin' 'bout? Bitch, you offending me
I just might go 'head
And let this lil bitch suck my dick till it tickle me
I just might go 'head
And mix me a Sprite with some lean like it's chemistry
Goddamn, I had four hoes one time, they was drilling me
I heard the lil boy was plotting on killing me
Fuck 'round and lift up they soul like lil Chino be wheelin'
I usually don't bet but I don't want the ceiling please
Oxycontin fucking up my kidneys"
942,Dae Dae;London On Da Track,Dead Axx Wrong,-1
943,Lil Uzi Vert;Future,Seven Million (feat. Future),"Future
You see I'm drippin' in baguettes
You see I'm drippin' VVS
You see me drippin' doin' the flex

You see me flexin' on your bitch, don't forget about me
You see I'm drippin' on your bitch, you can't forget about me
You see I'm drippin' VVS
You see I'm flexin' on your bitch
You see I'm flexin' VVS's don't forget about me
You see I'm drippin' VVS's, they can't forget about me
You know I'm flexin' on a bitch
You know I'm flexin' on your clique

Lil Uzi Vert
Girl you're cool but you know I could find a better you
Feelings ain't changed but you might need somethin' new
Yeah, might need a better dude
Louis Vuitton, Gabana, Prada, the better shoes

Put my peddle to the floor
Yeah, make it roar
Pull up, skrt, 'Ventador
Jump out, uh, lift my door

And that bitch kinda hard to handle
Chop it, flip it, move it out the bando
Hold up in a Bentley, foreign cars are random
Matter of fact I probably want the Phantom, yeah

Future
You see me flexin' on your bitch, don't forget about me
You see me drippin' on your bitch, you can't forget about me
You see I'm drippin' VVS
You see I'm flexin' on your bitch
You see I'm flexin' VVS's, don't forget about me
You see I'm drippin' VVS's, they can't forget about me
You know I'm flexin' on a bitch
You know I'm flexin' on your clique

Lil Uzi Vert
Put my peddle to the floor
Yeah, make it roar
Pull up, skrt, 'Ventador
Jump out, uh, lift my door

Know I'm flexin' on your clique
Blink of an eye, know that I would take your bitch
I cannot lie, I cannot live life like this
'Cause if I lie then I know it is not real
You can't forget
Baby, please, don't forget about me
Yeah she saw my Rollie, won't forget about me
Addicted to my flexin' now can't live without me

Future
You see me flexin' on your bitch, don't forget about me
You see me drippin' on your bitch, you can't forget about me
You see I'm drippin' VVS
You see I'm flexin' on your bitch
You see I'm flexin' VVS's, don't forget about me
You see I'm drippin' VVS's, they can't forget about me
You know I'm flexin' on a bitch
You know I'm flexin' on your clique

You see I'm drippin' VVS
You see I'm drippin' them baguettes
You see I'm drippin' VVS
You see I'm drippin' them baguettes"
944,Lil Pump,Flex Like Ouu,"Ouu, ouu
Lil Pump
Aye, aye, aye

Move them bricks to the bando like, ouu
Move them bricks to the bando like, ouu
Diamond on my wrist and it look like glue
Diamond on my wrist and it look like glue
Walk in the club and I flex like ouu
Walk in the club and I flex like ouu
Maison Margiela all over my shoe
Maison Margiela all over my shoe
Pull up swerving in a coupe
Pull up swerving in a coupe
Pull up swerving in a coupe
Pull up swerving in a coupe
Move them bricks to the bando like, ouu
Diamond on my wrist and it look like glue
Walk in the club and I flex like, ouu
Maison Margiela all over my shoe

Made a couple bands in the kitchen (kitchen)
Made a couple bands water whippin' (brrr)
Take a nigga bitch, go missing, oou
Bitch I ball like a piston, ouu
Bitch I flex Ric Flair, damn
All they do is stare, ouu
Lil Pump really don't care, no
Told a bih lil pump yeah, ouu
Everybody know I'm up next, yeah
Everybody know I flex, ouu
I run through these checks, ouu
I flex on my ex, ouu
Left 4 bands in the trap (trap)
Left 4 bands in the trap (four)
Smokin' on loud pack, ouu
Smokin' on loud pack, ouu

Move them bricks to the bando like, ouu
Move them bricks to the bando like, ouu
Diamond on my wrist and it look like glue
Diamond on my wrist and it look like glue
Walk in the club and I flex like ouu
Walk in the club and I flex like ouu
Maison Margiela all over my shoe
Maison Margiela all over my shoe
Pull up swerving in a coupe
Pull up swerving in a coupe
Pull up swerving in a coupe
Pull up swerving in a coupe
Move them bricks to the bando like, ouu
Diamond on my wrist and it look like glue
Walk in the club and I flex like, ouu
Maison Margiela all over my shoe"
945,Bryson Tiller;Young Thug,Get Mine,-1
